Pclass,Age,SibSp,Parch,Fare,hasCabin,Sex_male,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Misc,Title_Miss,Title_Mr,Title_Mrs,Survived,PassengerId
0.8919076201012897,-0.5171153777022541,1.3445819959828327,-0.5530613671458772,-0.9946043022007209,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
-1.3889450172196924,0.601072480829004,1.3445819959828327,-0.5530613671458772,1.5362082033185394,1.853992485311961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
0.8919076201012897,-0.20935249697287278,-0.6807019777154826,-0.5530613671458772,-0.9243069740005885,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,3
-1.3889450172196924,0.4129667657945123,1.3445819959828327,-0.5530613671458772,1.2999239919270844,1.853992485311961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4
0.8919076201012897,0.4129667657945123,-0.6807019777154826,-0.5530613671458772,-0.9114551078689684,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5
0.8919076201012897,0.2545045622102651,-0.6807019777154826,-0.5530613671458772,-0.8698347900315058,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6
-1.3889450172196924,1.5067832106971892,-0.6807019777154826,-0.5530613671458772,1.2782223683490812,1.853992485311961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,7
0.8919076201012897,-2.268524975480628,1.814238497292279,1.7303356256303273,0.16767749731951795,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,8
-0.6632969750536233,-1.1795012228299584,1.3445819959828327,-0.5530613671458772,0.6560179831495724,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
0.8919076201012897,-2.0800476294454118,1.3445819959828327,1.7303356256303273,-0.140732779276398,1.853992485311961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,11
-1.3889450172196924,1.7147811439333585,-0.6807019777154826,-0.5530613671458772,0.4864552104066511,1.853992485311961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,12
0.8919076201012897,-0.6772077218474969,-0.6807019777154826,-0.5530613671458772,-0.9114551078689684,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,13
0.8919076201012897,0.6621543641216351,1.3445819959828327,1.945967867369911,0.7081821282878002,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,14
0.8919076201012897,-1.1795012228299584,-0.6807019777154826,-0.5530613671458772,-0.9316092160818684,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,15
-0.6632969750536233,1.559337303248256,-0.6807019777154826,-0.5530613671458772,-0.19486889088713816,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,16
0.8919076201012897,-2.268524975480628,1.8731471838569709,1.7303356256303273,0.6130110656363307,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,17
-0.6632969750536233,0.45845959637049827,-0.6807019777154826,-0.5530613671458772,-0.44274419546159827,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,18
0.8919076201012897,0.14867321688364166,1.3445819959828327,-0.5530613671458772,-0.04377948605684118,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,19
-0.6632969750536233,0.4129667657945123,-0.6807019777154826,-0.5530613671458772,0.4575650093095902,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21
0.8919076201012897,-1.0936335432103883,-0.6807019777154826,-0.5530613671458772,-0.9135900750447836,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,23
-1.3889450172196924,-0.06229861963950044,-0.6807019777154826,-0.5530613671458772,0.8696495769426007,1.853992485311961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,24
0.8919076201012897,-1.71113667188034,1.814238497292279,1.7303356256303273,0.16767749731951795,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,25
0.8919076201012897,0.601072480829004,1.3445819959828327,1.945967867369911,0.7129101330975102,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,26
0.8919076201012897,-0.6772077218474969,-0.6807019777154826,-0.5530613671458772,-0.9972371376191475,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,27
-1.3889450172196924,-0.758694504315836,1.814238497292279,1.8892225314998448,2.020706065525577,1.853992485311961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,28
0.8919076201012897,-0.799785894853677,-0.6807019777154826,-0.5530613671458772,-0.929028843524893,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29
0.8919076201012897,-0.10590266866806015,-0.6807019777154826,-0.5530613671458772,-0.9273166206068437,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,30
-1.3889450172196924,0.7225005607328978,-0.6807019777154826,-0.5530613671458772,0.5457495708920586,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,31
-1.3889450172196924,0.592989709944603,1.3445819959828327,-0.5530613671458772,1.8888554389875223,1.853992485311961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,32
0.8919076201012897,-1.0085974407353213,-0.6807019777154826,-0.5530613671458772,-0.9423865412124829,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,33
-0.6632969750536233,2.1148486684587655,-0.6807019777154826,-0.5530613671458772,-0.6698246953887647,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,34
-1.3889450172196924,-0.06229861963950044,1.3445819959828327,-0.5530613671458772,1.6287517709774981,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,35
-1.3889450172196924,0.8411358521473083,1.3445819959828327,-0.5530613671458772,1.2806803734089012,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,36
0.8919076201012897,-0.799785894853677,-0.6807019777154826,-0.5530613671458772,-0.9967946747039919,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,37
0.8919076201012897,-0.5966716693468465,-0.6807019777154826,-0.5530613671458772,-0.9114551078689684,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,38
0.8919076201012897,-0.8411049675940967,1.6922164227888048,-0.5530613671458772,-0.04377948605684118,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,39
0.8919076201012897,-1.1795012228299584,1.3445819959828327,-0.5530613671458772,-0.6004447300096134,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,40
-0.6632969750536233,-0.13521927714507467,1.3445819959828327,-0.5530613671458772,0.16280946875955257,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,42
0.8919076201012897,0.009356643084690232,-0.6807019777154826,-0.5530613671458772,-0.9273166206068437,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,43
-0.6632969750536233,-2.173961057547942,1.3445819959828327,1.8892225314998448,1.053776749150394,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,44
0.8919076201012897,-0.758694504315836,-0.6807019777154826,-0.5530613671458772,-0.929028843524893,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,45
0.8919076201012897,0.31585165663565207,-0.6807019777154826,-0.5530613671458772,-0.9114551078689684,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,46
0.8919076201012897,0.278208954333815,1.3445819959828327,-0.5530613671458772,-0.23437989425360242,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,47
0.8919076201012897,-1.0085974407353213,-0.6807019777154826,-0.5530613671458772,-0.9423865412124829,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,48
0.8919076201012897,-1.8023278882501959,1.8731471838569709,1.7303356256303273,1.0015776657968603,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,51
0.8919076201012897,-0.5966716693468465,-0.6807019777154826,-0.5530613671458772,-0.9372105822986305,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,52
-1.3889450172196924,1.2378778604264289,1.3445819959828327,-0.5530613671458772,1.5857767705794263,1.853992485311961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,53
-0.6632969750536233,0.009356643084690232,1.3445819959828327,-0.5530613671458772,0.4575650093095902,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,54
-1.3889450172196924,2.0658851179777473,-0.6807019777154826,1.7303356256303273,1.4318257031985608,1.853992485311961,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,55
-1.3889450172196924,1.1062869940432338,-0.6807019777154826,-0.5530613671458772,0.8696495769426007,1.853992485311961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,56
-0.6632969750536233,-0.5966716693468465,-0.6807019777154826,-0.5530613671458772,-0.6698246953887647,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,57
0.8919076201012897,-0.02630929377976854,-0.6807019777154826,-0.5530613671458772,-0.9967946747039919,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,58
-0.6632969750536233,-1.986796197725372,1.3445819959828327,1.8892225314998448,0.5471906017420962,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,59
0.8919076201012897,-1.441901750471876,1.906766112008652,1.8892225314998448,1.1808256873036862,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,60
0.8919076201012897,-0.5171153777022541,-0.6807019777154826,-0.5530613671458772,-0.9967946747039919,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,61
-1.3889450172196924,0.601072480829004,-0.6807019777154826,-0.5530613671458772,1.6123130970602733,1.853992485311961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,62
-1.3889450172196924,1.0144271099494384,1.3445819959828327,-0.5530613671458772,1.6382122556540797,1.853992485311961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,63
0.8919076201012897,-2.0800476294454118,1.814238497292279,1.8892225314998448,0.5545645070841938,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,64
-1.3889450172196924,0.2572309871192446,-0.6807019777154826,-0.5530613671458772,0.5457495708920586,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,65
0.8919076201012897,-1.8481866946245762,1.3445819959828327,1.7303356256303273,-0.25473924571503304,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,66
-0.6632969750536233,0.009356643084690232,-0.6807019777154826,-0.5530613671458772,-0.6698246953887647,1.853992485311961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,67
0.8919076201012897,-0.758694504315836,-0.6807019777154826,-0.5530613671458772,-0.9003619900876656,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,68
0.8919076201012897,-0.9244138382386218,1.8731471838569709,1.8892225314998448,-0.9243069740005885,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,69
0.8919076201012897,-0.20935249697287278,1.6922164227888048,-0.5530613671458772,-0.8492247783294735,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,70
-0.6632969750536233,0.2164029291466101,-0.6807019777154826,-0.5530613671458772,-0.6698246953887647,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,71
-0.6632969750536233,-0.5966716693468465,-0.6807019777154826,-0.5530613671458772,1.5572634600948174,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,73
0.8919076201012897,-0.20935249697287278,1.3445819959828327,-0.5530613671458772,-0.3193272091344293,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,74
0.8919076201012897,0.2164029291466101,-0.6807019777154826,-0.5530613671458772,1.3549513940686133,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,75
0.8919076201012897,-0.2846504484867675,-0.6807019777154826,-0.5530613671458772,-0.9527633866106986,1.853992485311961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,76
0.8919076201012897,-0.10590266866806015,-0.6807019777154826,-0.5530613671458772,-0.9273166206068437,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,77
0.8919076201012897,0.31585165663565207,-0.6807019777154826,-0.5530613671458772,-0.9114551078689684,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,78
-0.6632969750536233,-2.3799757426144534,-0.6807019777154826,1.8892225314998448,0.6071903517237824,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,79
0.8919076201012897,0.07968784778717697,-0.6807019777154826,-0.5530613671458772,-0.4888464341438528,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,80
0.8919076201012897,-0.5171153777022541,-0.6807019777154826,-0.5530613671458772,-0.8154589114092984,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,81
0.8919076201012897,0.009356643084690232,-0.6807019777154826,-0.5530613671458772,-0.7661137915362147,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,82
-1.3889450172196924,-0.06229861963950044,-0.6807019777154826,-0.5530613671458772,1.1851063506431163,-0.5393765119990414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,84
-0.6632969750536233,-0.9244138382386218,-0.6807019777154826,-0.5530613671458772,-0.6698246953887647,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,85
0.8919076201012897,0.28297390470853523,1.814238497292279,-0.5530613671458772,-0.2066480382008762,-0.5393765119990414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,86
